1006.312	1015.418	-3.605	-4.158
1005.961	1014.993	-3.637	-4.237
1005.606	1014.561	-3.639	-4.29
1005.251	1014.124	-3.619	-4.327
1004.899	1013.683	-3.579	-4.351
1004.552	1013.239	-3.514	-4.357
1004.214	1012.792	-3.43	-4.354
1003.884	1012.339	-3.331	-4.346
1003.571	1011.883	-3.282	-4.429
1003.261	1011.42	-3.285	-4.59
1002.939	1010.945	-3.279	-4.734
1002.624	1010.454	-3.248	-4.874
1002.315	1009.948	-3.188	-4.996
1002.011	1009.428	-3.102	-5.098
1001.714	1008.896	-2.993	-5.178
1001.427	1008.354	-2.86	-5.235
1001.175	1007.805	-2.703	-5.295
1000.943	1007.252	-2.54	-5.362
1000.731	1006.695	-2.376	-5.443
1000.538	1006.13	-2.211	-5.544
1000.362	1005.558	-2.039	-5.643
1000.204	1004.976	-1.857	-5.743
1000.067	1004.386	-1.662	-5.83
999.952	1003.789	-1.455	-5.906
999.86	1003.188	-1.234	-5.952
999.793	1002.585	-1.001	-5.969
999.752	1001.982	-0.761	-5.974
999.736	1001.381	-0.516	-5.971
999.747	1000.783	-0.267	-5.974
999.784	1000.187	-0.015	-5.974
999.846	999.594	0.24	-5.973
999.935	999.005	0.5	-5.968
1000.051	998.419	0.767	-5.97
1000.194	997.835	1.04	-5.971
1000.364	997.253	1.321	-5.974
1000.562	996.673	1.611	-5.976
1000.79	996.095	1.916	-5.988
1001.047	995.518	2.235	-6.005
1001.338	994.941	2.574	-6.031
1001.661	994.364	2.93	-6.054
1002.02	993.79	3.305	-6.072
1002.417	993.218	3.693	-6.077
1002.851	992.651	4.09	-6.06
1003.323	992.088	4.493	-6.02
1003.834	991.533	4.896	-5.955
1004.383	990.988	5.294	-5.859
1004.969	990.456	5.677	-5.73
1005.591	989.938	6.038	-5.573
1006.246	989.435	6.377	-5.396
1006.932	988.95	6.689	-5.196
1007.646	988.486	6.974	-4.98
1008.385	988.042	7.232	-4.754
1009.147	987.621	7.456	-4.511
1009.929	987.222	7.638	-4.254
1010.725	986.846	7.781	-3.991
1011.532	986.494	7.895	-3.727
1012.346	986.168	7.998	-3.464
1013.165	985.867	8.092	-3.205
1013.991	985.592	8.184	-2.946
